school_year,district_id,LEA,school_id,school_number,School,core_code,course_section,grade_level,Student enrollment
2016,170609,Navigator Pointe,170609,100,Navigator Pointe Academy,32020000240,1935,9,17
2016,185688,Mountainville Academy,185688,100,Thomas Edison-North,32020000240,9093,9,20
2016,185688,Mountainville Academy,185688,100,Thomas Edison-North,32020000240,9094,9,11
2016,185688,Mountainville Academy,185688,100,Thomas Edison-North,32020000240,9372,9,10
2016,185688,Mountainville Academy,185688,100,Thomas Edison-North,35020000035,9341,9,14
2016,185688,Mountainville Academy,185688,100,Thomas Edison-North,35020000035,9342,9,1
2016,185692,Paradigm,185692,700,Paradigm,32020000240,91001,9,2
2016,185692,Paradigm,185692,700,Paradigm,32020000240,91002,9,5
2016,185692,Paradigm,185692,700,Paradigm,32020000240,91004,9,2
2016,185692,Paradigm,185692,700,Paradigm,32020000240,91005,9,9
2016,185694,Legacy Preparatory Academy,185694,100,Legacy Preparatory Academy,32020000240,21414,9,11
2016,185694,Legacy Preparatory Academy,185694,100,Legacy Preparatory Academy,32020000240,21415,9,11
2016,185694,Legacy Preparatory Academy,185694,100,Legacy Preparatory Academy,32020000240,21416,9,20
2016,185694,Legacy Preparatory Academy,185694,100,Legacy Preparatory Academy,32020000240,21417,9,20
2016,185694,Legacy Preparatory Academy,185694,100,Legacy Preparatory Academy,32020000240,21418,9,24
2016,185694,Legacy Preparatory Academy,185694,100,Legacy Preparatory Academy,32020000240,21419,9,24
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090001,9,2
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,6520900010,9,4
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,6520900011,9,3
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,6520900012,9,1
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,6520900013,9,1
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,6520900014,9,3
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,6520900015,9,1
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,6520900016,9,7
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090002,9,7
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090004,9,5
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090005,9,1
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090006,9,2
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090007,9,2
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090008,9,1
2016,185696,Salt Lake School for Performing Arts,185696,700,Salt Lake School for the Performing Arts,32020000240,652090009,9,6
2016,185698,Spectrum Academy,185698,100,Spectrum Academy,35020000030,10768,9,1
2016,185698,Spectrum Academy,185698,100,Spectrum Academy,35020000030,11542,9,1
2016,185698,Spectrum Academy,185698,100,Spectrum Academy,35020000030,12350,9,1
2016,185698,Spectrum Academy,185698,100,Spectrum Academy,35020000030,9942,9,1
2016,185700,Renaissance Academy,185700,100,Renaissance Academy,32020000240,80502,9,22
2016,185702,Lakeview Academy,185702,100,Lakeview Academy,32020000240,69001,9,12
2016,185702,Lakeview Academy,185702,100,Lakeview Academy,32020000240,69002,9,12
2016,185702,Lakeview Academy,185702,100,Lakeview Academy,32020000240,69003,9,23
2016,185702,Lakeview Academy,185702,100,Lakeview Academy,32020000240,69004,9,18
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,85182,9,21
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,85183,9,23
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,85184,9,21
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,85185,9,23
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,8518B1,9,21
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,8518B2,9,18
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,8518B3,9,22
2016,185793,Syracuse Arts Academy,185793,100,Syracuse Arts Academy,32020000240,8518B4,9,24
2016,185804,Intech Collegiate High School,185804,600,Intech Collegiate High School,32020000240,501,9,31
2016,185804,Intech Collegiate High School,185804,600,Intech Collegiate High School,32020000240,502,9,29
2016,185804,Intech Collegiate High School,185804,600,Intech Collegiate High School,32020000240,503,9,30
2016,185804,Intech Collegiate High School,185804,600,Intech Collegiate High School,32020000240,504,9,30
2016,185835,Karl G Maeser Preparatory Academy,185835,700,Karl G. Maeser Preparatory Academy,32020000240,805101,9,3
2016,185835,Karl G Maeser Preparatory Academy,185835,700,Karl G. Maeser Preparatory Academy,32020000240,805102,9,6
2016,185835,Karl G Maeser Preparatory Academy,185835,700,Karl G. Maeser Preparatory Academy,35020000030,805601,9,7
2016,185835,Karl G Maeser Preparatory Academy,185835,700,Karl G. Maeser Preparatory Academy,35020000030,805602,9,4
2016,185835,Karl G Maeser Preparatory Academy,185835,700,Karl G. Maeser Preparatory Academy,35020000060,815871,9,8
2016,185868,Salt Lake Center for Science Education,185868,300,Salt Lake Center for Science Education,35020000007,652618001,9,2
2016,185868,Salt Lake Center for Science Education,185868,300,Salt Lake Center for Science Education,35020000030,652740001,9,20
2016,185870,Merit College Preparatory Academy,185870,700,Merit College Preparatory Academy,32020000240,20001,9,19
2016,185870,Merit College Preparatory Academy,185870,700,Merit College Preparatory Academy,32020000240,20002,9,7
2016,185870,Merit College Preparatory Academy,185870,700,Merit College Preparatory Academy,32020000240,20003,9,18
2016,185870,Merit College Preparatory Academy,185870,700,Merit College Preparatory Academy,32020000240,20004,9,6
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920001,9,16
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920002,9,27
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920003,9,16
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920004,9,22
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920006,9,15
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920007,9,21
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920008,9,20
2016,185871,Providence Hall,185871,100,Providence Hall,32020000240,SS920009,9,25
2016,185871,Providence Hall,185871,100,Providence Hall,35020000030,CTE80001,9,3
2016,185871,Providence Hall,185871,100,Providence Hall,35020000030,CTE80002,9,3
2016,185871,Providence Hall,185871,100,Providence Hall,35020000030,CTE80003,9,2
2016,185872,Quest Academy,185872,100,Quest Academy,32020000240,96101,9,25
2016,185872,Quest Academy,185872,100,Quest Academy,32020000240,96102,9,24
2016,185872,Quest Academy,185872,100,Quest Academy,35020000007,96771,9,25
2016,185872,Quest Academy,185872,100,Quest Academy,35020000007,96772,9,24
2016,185872,Quest Academy,185872,100,Quest Academy,35020000007,99881,9,25
2016,185872,Quest Academy,185872,100,Quest Academy,35020000007,99882,9,24
2016,185873,Rockwell Charter High School,185873,700,Rockwell Charter High School,32020000240,56301,9,15
2016,185873,Rockwell Charter High School,185873,700,Rockwell Charter High School,32020000240,56302,9,15
2016,185873,Rockwell Charter High School,185873,700,Rockwell Charter High School,32020000240,56303,9,14
2016,185873,Rockwell Charter High School,185873,700,Rockwell Charter High School,32020000240,56304,9,13
2016,185873,Rockwell Charter High School,185873,700,Rockwell Charter High School,32020000240,56305,9,12
2016,185873,Rockwell Charter High School,185873,700,Rockwell Charter High School,32020000240,56306,9,5
2016,185874,Venture Academy,185874,100,Venture Academy,32020000240,70001,9,15
2016,185874,Venture Academy,185874,100,Venture Academy,32020000240,700011,9,10
2016,185874,Venture Academy,185874,100,Venture Academy,32020000240,700012,9,6
2016,185874,Venture Academy,185874,100,Venture Academy,32020000240,700013,9,9
2016,185874,Venture Academy,185874,100,Venture Academy,32020000240,70002,9,16
2016,185874,Venture Academy,185874,100,Venture Academy,32020000240,70003,9,13
2016,185874,Venture Academy,185874,100,Venture Academy,35020000030,2220 A1,9,5
2016,185874,Venture Academy,185874,100,Venture Academy,35020000030,2220 B1,9,2
2016,186006,Utah Virtual Academy,186006,700,Utah Virtual Academy,32020000240,DTCH010V351,9,49
2016,186006,Utah Virtual Academy,186006,700,Utah Virtual Academy,32020000240,DTCH010V361,9,37
2016,186006,Utah Virtual Academy,186006,700,Utah Virtual Academy,32020000240,DTCH010V3K2,9,54
2016,186006,Utah Virtual Academy,186006,700,Utah Virtual Academy,32020000240,DTCH010V3K3,9,71
2016,186006,Utah Virtual Academy,186006,700,Utah Virtual Academy,35020000060,DTCH040V251,9,10
2016,186006,Utah Virtual Academy,186006,700,Utah Virtual Academy,35020000060,DTCH040V261,9,1
2016,186006,Utah Virtual Academy,186006,700,Utah Virtual Academy,35020000060,DTCH040V2K1,9,9
2016,186056,Canyons,733,702,Alta High School,32020000240,8311101,9,26
2016,186056,Canyons,733,702,Alta High School,32020000240,8311102,9,24
2016,186056,Canyons,733,702,Alta High School,32020000240,8311103,9,28
2016,186056,Canyons,733,702,Alta High School,32020000240,8311104,9,28
2016,186056,Canyons,733,702,Alta High School,32020000240,8311105,9,26
2016,186056,Canyons,733,702,Alta High School,32020000240,8311106,9,21
2016,186056,Canyons,733,702,Alta High School,32020000240,8311107,9,28
2016,186056,Canyons,733,702,Alta High School,32020000240,8311108,9,27
2016,186056,Canyons,733,702,Alta High School,32020000240,8311109,9,28
2016,186056,Canyons,733,702,Alta High School,32020000240,8311110,9,28
2016,186056,Canyons,733,702,Alta High School,32020000240,8311111,9,27
2016,186056,Canyons,733,702,Alta High School,32020000240,8311112,9,23
2016,186056,Canyons,733,702,Alta High School,32020000240,8311113,9,28
2016,186056,Canyons,733,702,Alta High School,35020000007,8320101,9,26
2016,186056,Canyons,733,702,Alta High School,35020000007,8320102,9,25
2016,186056,Canyons,733,702,Alta High School,35020000007,8320103,9,26
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311101,9,10
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311105,9,14
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311112,9,15
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311115,9,16
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311121,9,18
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311122,9,17
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311123,9,14
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311124,9,19
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311125,9,13
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311126,9,23
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311133,9,18
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311135,9,22
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311142,9,25
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311151,9,14
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311163,9,17
2016,186056,Canyons,736,705,Brighton High School,32020000240,8311173,9,9
2016,186056,Canyons,736,705,Brighton High School,35020000007,8320115,9,14
2016,186056,Canyons,736,705,Brighton High School,35020000007,8320131,9,14
2016,186056,Canyons,736,705,Brighton High School,35020000060,8128111,9,17
2016,186056,Canyons,736,705,Brighton High School,35020000060,8128121,9,22
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311101,9,25
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311102,9,21
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311103,9,24
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311104,9,23
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311105,9,21
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311106,9,36
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311107,9,24
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311108,9,25
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311109,9,28
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311110,9,19
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311111,9,22
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311112,9,24
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311113,9,33
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311114,9,27
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311115,9,19
2016,186056,Canyons,737,706,HillCrest High School,32020000240,8311116,9,14
2016,186056,Canyons,737,706,HillCrest High School,35020000007,8320101,9,26
2016,186056,Canyons,737,706,HillCrest High School,35020000007,8320102,9,31
2016,186056,Canyons,737,706,HillCrest High School,35020000007,8320103,9,23
2016,186056,Canyons,737,706,HillCrest High School,35020000007,8320104,9,30
2016,186056,Canyons,737,706,HillCrest High School,35020000007,8320105,9,22
2016,186056,Canyons,737,706,HillCrest High School,35020000007,8320106,9,21
2016,186056,Canyons,737,706,HillCrest High School,35020000030,8121001,9,17
2016,186056,Canyons,737,706,HillCrest High School,35020000030,8121002,9,15
2016,186056,Canyons,737,706,HillCrest High School,35020000030,8121003,9,21
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311101,9,8
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311102,9,19
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311103,9,12
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311104,9,21
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311105,9,5
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311106,9,20
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311107,9,18
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311108,9,17
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311109,9,22
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311110,9,16
2016,186056,Canyons,738,708,Jordan High School,32020000240,8311111,9,17
2016,186056,Canyons,738,708,Jordan High School,35020000030,8121001,9,1
2016,186056,Canyons,738,708,Jordan High School,35020000030,8121002,9,1
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311101,9,34
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311102,9,18
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311103,9,22
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311104,9,26
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311105,9,29
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311106,9,28
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311107,9,28
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311108,9,31
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311109,9,20
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311110,9,21
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311111,9,19
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311112,9,23
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311113,9,19
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311114,9,20
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311115,9,24
2016,186056,Canyons,186286,711,Corner Canyon High School,32020000240,8311116,9,29
2016,186056,Canyons,186286,711,Corner Canyon High School,35020000007,8320101,9,20
2016,186056,Canyons,186286,711,Corner Canyon High School,35020000007,8320102,9,13
2016,186056,Canyons,186286,711,Corner Canyon High School,35020000030,8121101,9,1
2016,186056,Canyons,186286,711,Corner Canyon High School,35020000030,8121102,9,1
2016,186110,Early Light Academy at Daybreak,186110,300,Early Light Academy at Daybreak,32020000240,96301,9,32
2016,186112,Hawthorne Academy,186112,100,Hawthorne Academy,32020000240,96001,9,22
2016,186112,Hawthorne Academy,186112,100,Hawthorne Academy,32020000240,96002,9,24
2016,186113,Open High School of Utah,186113,600,Open High School of Utah,32020000240,5013,9,34
2016,186113,Open High School of Utah,186113,600,Open High School of Utah,32020000240,5014,9,70
2016,186113,Open High School of Utah,186113,600,Open High School of Utah,35020000060,5031,9,18
2016,186154,Maria Montessori Academy,186154,100,Maria Montessori Academy,32020000240,96001,9,27
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,90011,9,2
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,900110,9,6
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,900111,9,11
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,900114,9,6
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,900115,9,8
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,900116,9,11
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,900117,9,7
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,900119,9,1
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,90012,9,1
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,90013,9,2
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,90014,9,7
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,32020000240,90016,9,1
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,802510,9,3
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,802511,9,7
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,802512,9,7
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,802514,9,2
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,802515,9,4
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,802517,9,1
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,80255,9,4
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,80256,9,1
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,80257,9,7
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,8025B4,9,11
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,8025B5,9,1
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,8025B6,9,8
2016,186170,Summit Academy High School,186170,700,Summit Academy High School,35020000035,8025B8,9,9
2016,186182,Utah Connections Academy,186182,101,Utah Connections Academy,32020000240,398101,9,2
2016,186182,Utah Connections Academy,186182,101,Utah Connections Academy,32020000240,398102,9,18
2016,186289,Pioneer High School for the Performing Arts,186290,700,Pioneer High School for the Performing Arts,32020000240,720501,9,4
2016,186289,Pioneer High School for the Performing Arts,186290,700,Pioneer High School for the Performing Arts,32020000240,720502,9,25
2016,186289,Pioneer High School for the Performing Arts,186290,700,Pioneer High School for the Performing Arts,32020000240,720992,9,9
2016,186289,Pioneer High School for the Performing Arts,186290,700,Pioneer High School for the Performing Arts,32020000240,720993,9,2
2016,186311,Winter Sports School,186313,700,Winter Sports School,32020000240,70001,9,28
2016,186342,Utah Career Path High School,186343,600,Utah Career Path High School,32020000240,9212,9,1
2016,186342,Utah Career Path High School,186343,600,Utah Career Path High School,32020000240,9213,9,30
2016,186348,#N/A,186350,700,#N/A,32020000240,1455,9,2
2016,186351,Ascent Academies of Utah,186366,310,Ascent Academies of Utah West Jordan,32020000240,9712B1,9,28
2016,186357,American International School of Utah,186358,800,American International School of Utah,32020000150,476001,9,2
2016,186357,American International School of Utah,186358,800,American International School of Utah,32020000150,476002,9,2
2016,186357,American International School of Utah,186358,800,American International School of Utah,32020000150,476003,9,3
2016,186357,American International School of Utah,186358,800,American International School of Utah,35020000007,470201,9,9
2016,186357,American International School of Utah,186358,800,American International School of Utah,35020000007,470203,9,10
2016,186357,American International School of Utah,186358,800,American International School of Utah,35020000007,470207,9,8
2016,186357,American International School of Utah,186358,800,American International School of Utah,35020000030,470102,9,9
2016,186357,American International School of Utah,186358,800,American International School of Utah,35020000030,470105,9,1
2016,186369,Utah Military Academy,186370,700,Utah Military Academy,32020000240,10502011,9,20
2016,186369,Utah Military Academy,186370,700,Utah Military Academy,32020000240,10502021,9,20
2016,186369,Utah Military Academy,186370,700,Utah Military Academy,32020000240,10502022,9,25
2016,186369,Utah Military Academy,186370,700,Utah Military Academy,32020000240,10502023,9,15
2016,186369,Utah Military Academy,186370,700,Utah Military Academy,35020000030,10500021,9,3
2016,186372,Terra Academy,186373,300,Terra Academy,32020000240,1133,9,38
2016,186372,Terra Academy,186373,300,Terra Academy,32020000240,1628,9,8
2016,186372,Terra Academy,186373,300,Terra Academy,32020000240,1857,9,6
2016,186372,Terra Academy,186373,300,Terra Academy,32020000240,2345,9,10
2016,186380,Vanguard Academy,186381,700,Vanguard Academy,32020000240,30051,9,6
2016,186380,Vanguard Academy,186381,700,Vanguard Academy,32020000240,30054,9,24
2016,186380,Vanguard Academy,186381,700,Vanguard Academy,32020000240,30055,9,19
2016,186380,Vanguard Academy,186381,700,Vanguard Academy,32020000240,30058,9,16
2016,186380,Vanguard Academy,186381,700,Vanguard Academy,35020000060,30156,9,8
2016,186380,Vanguard Academy,186381,700,Vanguard Academy,35020000060,30157,9,3
2016,186385,Lumen Scholar Institute,186386,300,Lumen Scholar Institute,32020000240,620A1,9,19
2016,186387,Athenian eCademy,186388,300,ATHENIAN eACADEMY,35020000060,80166,9,4
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100002,10,21
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100005,10,13
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100006,10,18
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100007,10,17
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100020,10,20
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100050,10,14
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100060,10,20
2016,122,Alpine,180,704,American Fork High School,32020000240,CS100070,10,21
2016,122,Alpine,180,704,American Fork High School,35020000007,C60720060,10,15
2016,122,Alpine,180,704,American Fork High School,35020013030,UCS101007,10,1
2016,122,Alpine,181,708,Lehi High School,32020000240,CS100131,10,21
2016,122,Alpine,181,708,Lehi High School,32020000240,CS100231,10,22
2016,122,Alpine,181,708,Lehi High School,35020000030,C6151121,10,14
2016,122,Alpine,181,708,Lehi High School,35020000030,C6151171,10,12
2016,122,Alpine,181,708,Lehi High School,35020000030,C6151181,10,2
2016,122,Alpine,181,708,Lehi High School,35020000030,C6151221,10,7
2016,122,Alpine,181,708,Lehi High School,35020000030,C6151271,10,7
2016,122,Alpine,181,708,Lehi High School,35020000030,C6151281,10,1
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS10812,10,6
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS10817,10,4
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS10818,10,1
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS10912,10,4
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS10917,10,2
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS10918,10,1
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS14112,10,2
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS14117,10,2
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS14212,10,2
2016,122,Alpine,181,708,Lehi High School,35020013030,UCS14217,10,2
2016,122,Alpine,182,709,Lone Peak High School,32020000150,C2601S112,10,3
2016,122,Alpine,182,709,Lone Peak High School,32020000150,C2601S216,10,11
2016,122,Alpine,182,709,Lone Peak High School,32020000240,CS100111,10,12
2016,122,Alpine,182,709,Lone Peak High School,32020000240,CS100113,10,12
2016,122,Alpine,182,709,Lone Peak High School,32020000240,CS100212,10,7
2016,122,Alpine,182,709,Lone Peak High School,32020000240,CS100214,10,18
2016,122,Alpine,182,709,Lone Peak High School,32020000240,CS100223,10,5
2016,122,Alpine,182,709,Lone Peak High School,32020013150,UDM238206,10,4
2016,122,Alpine,182,709,Lone Peak High School,32020013150,UIM280102,10,8
2016,122,Alpine,182,709,Lone Peak High School,35020000007,C60720106,10,13
2016,122,Alpine,182,709,Lone Peak High School,35020000007,C60720203,10,6
2016,122,Alpine,182,709,Lone Peak High School,35020000030,C61511111,10,12
2016,122,Alpine,182,709,Lone Peak High School,35020000030,C61511115,10,13
2016,122,Alpine,182,709,Lone Peak High School,35020000030,C61522211,10,9
2016,122,Alpine,182,709,Lone Peak High School,35020000030,C61522215,10,12
2016,122,Alpine,183,711,Mountain View High School,32020000150,C2601S01,10,4
2016,122,Alpine,183,711,Mountain View High School,32020000150,C2601S21,10,11
2016,122,Alpine,183,711,Mountain View High School,32020000240,CS10001,10,17
2016,122,Alpine,183,711,Mountain View High School,32020000240,CS10002,10,9
2016,122,Alpine,183,711,Mountain View High School,32020000240,CS10021,10,9
2016,122,Alpine,183,711,Mountain View High School,32020000240,CS10022,10,14
2016,122,Alpine,183,711,Mountain View High School,32020013150,UIM28001,10,1
2016,122,Alpine,183,711,Mountain View High School,32020013150,UIM28021,10,2
2016,122,Alpine,183,711,Mountain View High School,35020000030,C6150101,10,8
2016,122,Alpine,183,711,Mountain View High School,35020000030,C6150201,10,3
2016,122,Alpine,183,711,Mountain View High School,35020013030,UCS14001,10,2
2016,122,Alpine,183,711,Mountain View High School,35020013030,UCS14021,10,2
2016,122,Alpine,184,712,Orem High School,35020000007,C6072011H,10,17
2016,122,Alpine,184,712,Orem High School,35020000007,C6072014H,10,15
2016,122,Alpine,184,712,Orem High School,35020000007,C6072015H,10,10
2016,122,Alpine,184,712,Orem High School,35020000007,C6072016H,10,15
2016,122,Alpine,184,712,Orem High School,35020000007,C6072018H,10,12
2016,122,Alpine,184,712,Orem High School,35020000007,C6072021H,10,10
2016,122,Alpine,184,712,Orem High School,35020000007,C6072024H,10,22
2016,122,Alpine,184,712,Orem High School,35020000007,C6072025H,10,21
2016,122,Alpine,184,712,Orem High School,35020000007,C6072026H,10,18
2016,122,Alpine,184,712,Orem High School,35020000030,C615025J,10,5
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100011,10,3
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100012,10,13
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100021,10,22
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100022,10,20
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100041,10,20
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100042,10,22
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100053,10,7
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100054,10,6
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100061,10,21
2016,122,Alpine,185,716,Pleasant Grove High School,32020000240,CS100062,10,23
2016,122,Alpine,185,716,Pleasant Grove High School,35020000007,C60721011,10,9
2016,122,Alpine,185,716,Pleasant Grove High School,35020000007,C60721071,10,13
2016,122,Alpine,185,716,Pleasant Grove High School,35020000007,C60721081,10,18
2016,122,Alpine,185,716,Pleasant Grove High School,35020000007,C60722012,10,15
2016,122,Alpine,185,716,Pleasant Grove High School,35020000007,C60722072,10,11
2016,122,Alpine,185,716,Pleasant Grove High School,35020000007,C60722082,10,19
2016,122,Alpine,185,716,Pleasant Grove High School,35020000030,C61510021,10,1
2016,122,Alpine,185,716,Pleasant Grove High School,35020000030,C61510061,10,9
2016,122,Alpine,185,716,Pleasant Grove High School,35020000030,C6152062,10,8
